Techs,Count
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C#', 'Azure', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Java', 'C']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'Java', 'PHP', 'jQuery']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Azure', 'Django']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Flask', 'Django']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'TS \\ TypeScript', 'React', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'React', 'Django', 'Make', 'Webpack']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'jQuery']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'MySQL', 'Node.js']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Oracle', 'Amazon Web Services \\ AWS']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'PHP', 'Ada', 'WordPress']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'PHP', 'jQuery', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'PHP', 'jQuery', 'WordPress']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'React', 'jQuery', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Ada', 'React', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'React']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Azure', 'Angular', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Java', 'Amazon Web Services \\ AWS', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Node.js', 'React', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'React', 'Angular', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'React', 'Angular', 'Vue.js']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'React', 'Next.js', 'Make']",3
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Visual Basic', 'React', 'Vue.js']",1
"['JS \\ javascript', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Node.js', 'Angular']",1
"['JS \\ javascript', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'React', 'Make']",1
"['JS \\ javascript', 'Java', 'Go', 'Node.js', 'Angular', 'Vue.js']",1
"['JS \\ javascript', 'Java', 'Kotlin', 'React', 'Express', 'Make']",2
"['JS \\ javascript', 'Java', 'MySQL', 'Amazon Web Services \\ AWS', 'ASP.NET', 'Make']",1
"['JS \\ javascript', 'MongoDB', 'Azure', 'Node.js', 'React', 'Kubernetes']",1
"['JS \\ javascript', 'MongoDB', 'Node.js', 'React', 'Express', 'Make']",1
"['JS \\ javascript', 'PHP', 'MySQL', 'React', 'WordPress', 'npm']",1
"['JS \\ javascript', 'PYTHON', 'C#', 'Java', 'Go', 'Swift']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'C', 'Amazon Web Services \\ AWS', 'Azure']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'C', 'PHP', 'R']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Azure']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'C', 'Phoenix']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'C', 'React']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'SQL', 'Java', 'C']",3
"['JS \\ javascript', 'PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Rust']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Node.js']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'Dynamodb', 'Amazon Web Services \\ AWS', 'React']",1
"['JS \\ javascript', 'PYTHON', 'Java', 'PHP', 'Scala', 'Make']",2
"['JS \\ javascript', 'PYTHON', 'MySQL', 'Neo4J', 'Angular', 'Docker']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'React', 'Docker']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'Perl', 'Node.js', 'AngularJS']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'PostgreSQL', 'SQLite', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'SQL', 'TS \\ TypeScript', 'Snowflake', 'Amazon Web Services \\ AWS']",1
"['JS \\ javascript', 'PYTHON', 'TS \\ TypeScript', 'React', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'React', 'Vue.js', 'npm', 'Vite', 'Webpack']",1
"['JS \\ javascript', 'SQL', 'Azure', 'jQuery', 'ASP.NET', 'Blazor']",1
"['JS \\ javascript', 'SQL', 'Azure', 'React', 'Angular', 'Make']",1
"['JS \\ javascript', 'SQL', 'Java', 'Go', 'Make', 'Gradle']",1
"['JS \\ javascript', 'SQL', 'Java', 'Go', 'Node.js', 'Make']",1
"['JS \\ javascript', 'SQL', 'Java', 'R', 'Microsoft SQL Server', 'Firebird']",2
"['JS \\ javascript', 'SQL', 'Microsoft SQL Server', 'Azure', 'ASP.NET', 'Make']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['JS \\ javascript', 'SQL', 'TS \\ TypeScript', 'Azure', 'Node.js', 'Angular']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Ada', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",2
"['JS \\ javascript', 'TS \\ TypeScript', 'Azure', 'React', 'npm', 'Webpack']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Node.js', 'Angular']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Go', 'MySQL', 'React', 'Make']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'MySQL', 'Dynamodb', 'Amazon Web Services \\ AWS', 'React']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Node.js', 'Docker', 'npm', 'Kubernetes']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Node.js', 'React', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Node.js', 'React', 'Next.js', 'Make']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'PostgreSQL', 'Docker', 'Make', 'Kubernetes']",2
"['JS \\ javascript', 'TS \\ TypeScript', 'React', 'Angular', 'Make', 'Webpack']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'React', 'Next.js', 'Vite', 'Webpack']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Redis', 'Node.js', 'React', 'Make']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Ruby', 'Amazon Web Services \\ AWS', 'Node.js', 'Make']",1
"['JS \\ javascript', 'TS \\ TypeScript', 'Ruby', 'PostgreSQL', 'React', 'Ruby on Rails']",1
"['JS \\ javascript', 'VBA', 'Amazon Web Services \\ AWS', 'React', 'Express', 'Make']",1
"['PYTHON', 'Ada', 'Neo4J', 'Amazon Web Services \\ AWS', 'Make', 'Kubernetes']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'Docker', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Bash', 'Amazon Web Services \\ AWS', 'Ansible', 'Puppet', 'Chef']",1
"['PYTHON', 'Bash', 'Go', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'Bash', 'Google Cloud \\ GCP', 'Make', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Bash', 'Java', 'Amazon Web Services \\ AWS', 'Make', 'Terraform']",1
"['PYTHON', 'Bash', 'Java', 'Azure', 'Express', 'Make']",1
"['PYTHON', 'Bash', 'PowerShell', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['PYTHON', 'Bash', 'PowerShell', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes']",1
"['PYTHON', 'Bash', 'PowerShell', 'Perl', 'Amazon Web Services \\ AWS', 'Azure']",1
"['PYTHON', 'C#', 'Bash', 'Java', 'Assembly', 'Apex']",1
"['PYTHON', 'C++', 'Bash', 'C', 'Go', 'Make']",1
"['PYTHON', 'C++', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['PYTHON', 'C++', 'C', 'Amazon Web Services \\ AWS', 'Azure', 'Kubernetes']",1
"['PYTHON', 'C++', 'C', 'Assembly', 'Azure', 'Make']",1
"['PYTHON', 'C++', 'C', 'Assembly', 'Make', 'Ant']",1
"['PYTHON', 'C++', 'C', 'Assembly', 'Swift', 'Make']",1
"['PYTHON', 'C++', 'C', 'BigQuery', 'Make', 'Kubernetes']",1
"['PYTHON', 'C++', 'C', 'Databricks', 'Azure', 'Databricks']",1
"['PYTHON', 'C++', 'C', 'Go', 'Docker', 'Make']",1
"['PYTHON', 'C++', 'C', 'Go', 'R', 'Make']",2
"['PYTHON', 'C++', 'Java', 'C', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'C++', 'Java', 'C', 'Go', 'R']",1
"['PYTHON', 'C++', 'Java', 'C', 'H', 'Maven']",1
"['PYTHON', 'C++', 'Java', 'C', 'Kotlin', 'Google Cloud \\ GCP']",1
"['PYTHON', 'C++', 'Java', 'C', 'Make', 'Ansible']",1
"['PYTHON', 'C++', 'Java', 'C', 'Oracle', 'Kubernetes']",1
"['PYTHON', 'C++', 'Java', 'C', 'Perl', 'Oracle']",1
"['PYTHON', 'C++', 'Java', 'C', 'Visual Basic', 'MATLAB']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Elasticsearch', 'Azure']",1
"['PYTHON', 'C++', 'SQL', 'C', 'Express', 'ASP.NET']",1
"['PYTHON', 'C++', 'SQL', 'C', 'MySQL', 'Azure']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Make']",1
"['PYTHON', 'C++', 'SQL', 'Java', 'C', 'Oracle']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Amazon Web Services \\ AWS', 'Azure']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Databricks', 'Databricks']",1
"['PYTHON', 'C++', 'TS \\ TypeScript', 'C', 'Rust', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'Databricks', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Databricks']",1
"['PYTHON', 'Go', 'Ada', 'MongoDB', 'Snowflake', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Terraform']",1
"['PYTHON', 'Go', 'Amazon Web Services \\ AWS', 'Make', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Go', 'Kotlin', 'MySQL', 'Elasticsearch', 'Make']",1
"['PYTHON', 'Java', 'Amazon Web Services \\ AWS', 'Docker', 'Make', 'Kubernetes']",1
"['PYTHON', 'Java', 'Amazon Web Services \\ AWS', 'React', 'Make', 'Kubernetes']",1
"['PYTHON', 'Java', 'Azure', 'Google Cloud \\ GCP', 'Terraform', 'Ansible']",1
"['PYTHON', 'Java', 'Elasticsearch', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP']",1
"['PYTHON', 'Java', 'Kotlin', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['PYTHON', 'Java', 'PostgreSQL', 'MySQL', 'Dynamodb', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'Java', 'Ruby', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes']",1
"['PYTHON', 'PostgreSQL', 'MariaDB', 'Amazon Web Services \\ AWS', 'Azure', 'Make']",1
"['PYTHON', 'PostgreSQL', 'MySQL', 'Django', 'FastAPI', 'Make']",1
"['PYTHON', 'PostgreSQL', 'Redis', 'Amazon Web Services \\ AWS', 'Django', 'Make']",1
"['PYTHON', 'PowerShell', 'Go', 'Docker', 'Kubernetes', 'Terraform']",1
"['PYTHON', 'Scala', 'Redis', 'BigQuery', 'Cassandra', 'Kubernetes']",1
"['PYTHON', 'SQL', 'Amazon Web Services \\ AWS', 'Django', 'Docker', 'Kubernetes']",2
"['PYTHON', 'SQL', 'Cosmos DB', 'Databricks', 'Azure', 'Databricks']",1
"['PYTHON', 'SQL', 'Go', 'MySQL', 'Oracle', 'Amazon Web Services \\ AWS']",2
"['PYTHON', 'SQL', 'Java', 'Go', 'Kotlin', 'Make']",1
"['PYTHON', 'SQL', 'Java', 'Oracle', 'Spring Boot', 'Make']",1
"['PYTHON', 'SQL', 'Java', 'PHP', 'Visual Basic', 'Oracle']",2
"['PYTHON', 'SQL', 'Java', 'Ruby', 'R', 'Ruby on Rails']",1
"['PYTHON', 'SQL', 'Java', 'Scala', 'Azure', 'Make']",1
"['PYTHON', 'SQL', 'MySQL', 'Dynamodb', 'Amazon Web Services \\ AWS', 'Make']",1
"['PYTHON', 'SQL', 'PHP', 'MySQL', 'VMware', 'Drupal']",1
"['PYTHON', 'SQL', 'PostgreSQL', 'MySQL', 'Dynamodb', 'Amazon Web Services \\ AWS']",1
"['PYTHON', 'SQL', 'R', 'Databricks', 'Azure', 'Databricks']",1
"['PYTHON', 'SQL', 'R', 'Snowflake', 'Google Cloud \\ GCP', 'Make']",1
"['PYTHON', 'SQL', 'Snowflake', 'Amazon Web Services \\ AWS', 'Docker', 'Make']",1
"['PYTHON', 'SQL', 'Snowflake', 'Databricks', 'Azure', 'Databricks']",1
"['PYTHON', 'TS \\ TypeScript', 'Bash', 'Go', 'OpenShift', 'Kubernetes']",1
"['PYTHON', 'TS \\ TypeScript', 'Java', 'PostgreSQL', 'MongoDB', 'Docker']",1
"['Redis', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes', 'Terraform']",1
"['Ruby', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'Angular', 'Ruby on Rails', 'Make']",1
"['Ruby', 'PostgreSQL', 'Redis', 'Amazon Web Services \\ AWS', 'Ruby on Rails', 'Docker']",1
"['SQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make', 'Kubernetes']",1
"['SQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'VMware', 'Make']",1
"['SQL', 'Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Spring Boot']",1
"['SQL', 'Java', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Spring Boot', 'Make']",1
"['SQL', 'Java', 'Go', 'MySQL', 'Spring Boot', 'Make']",1
"['SQL', 'Java', 'Google Cloud \\ GCP', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['SQL', 'Java', 'Kotlin', 'Groovy', 'Scala', 'Make']",1
"['SQL', 'Java', 'MongoDB', 'Oracle', 'Google Cloud \\ GCP', 'Make']",1
"['SQL', 'Java', 'Oracle', 'Angular', 'Make', 'Kubernetes']",1
"['SQL', 'Java', 'Oracle', 'Google Cloud \\ GCP', 'OpenShift', 'Angular']",1
"['SQL', 'Java', 'R', 'Azure', 'React', 'Kubernetes']",1
"['SQL', 'Java', 'React', 'Express', 'Angular', 'Maven']",1
"['SQL', 'Oracle', 'Google Cloud \\ GCP', 'OpenShift', 'Docker', 'Kubernetes']",1
"['SQL', 'PostgreSQL', 'Oracle', 'Azure', 'Docker', 'Kubernetes']",1
"['SQL', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Maven']",1
"['SQL', 'TS \\ TypeScript', 'Java', 'Kotlin', 'Angular', 'Docker']",1
"['Swift', 'Dynamodb', 'Amazon Web Services \\ AWS', 'React', 'Express', 'Make']",1
"['TS \\ TypeScript', 'Go', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React']",1
"['TS \\ TypeScript', 'Java', 'Angular', 'Docker', 'Kubernetes', 'Puppet']",1
"['TS \\ TypeScript', 'Java', 'Go', 'Amazon Web Services \\ AWS', 'Spring Boot', 'Make']",1
"['TS \\ TypeScript', 'Java', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'React', 'Make']",1
"['TS \\ TypeScript', 'React', 'npm', 'Vite', 'Yarn', 'Webpack']",1
"['Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make', 'Kubernetes', 'Terraform', 'Ansible']",1
"['C++', 'C', 'MySQL', 'ASP.NET', 'Blazor', 'Docker', 'Kubernetes']",1
"['C++', 'C', 'MySQL', 'Elasticsearch', 'Amazon Web Services \\ AWS', 'Kubernetes', 'Terraform']",1
"['C++', 'C', 'PostgreSQL', 'MySQL', 'Amazon Web Services \\ AWS', 'Docker', 'Kubernetes']",1
"['C++', 'C#', 'SQL', 'C', 'Go', 'Azure', 'Make']",1
"['C++', 'C#', 'SQL', 'C', 'Go', 'Oracle', 'Make']",1
"['C++', 'Java', 'C', 'Cobol', 'SQLite', 'React', 'Angular']",1
"['C++', 'Java', 'C', 'Kotlin', 'Swift', 'React', 'Make']",1
"['C++', 'SQL', 'C', 'Assembly', 'Oracle', 'Docker', 'Make']",1
"['C++', 'SQL', 'C', 'MongoDB', 'Azure', 'ASP.NET', 'Blazor']",1
"['C++', 'SQL', 'C', 'PowerShell', 'Azure', 'Express', 'Make']",1
"['C++', 'SQL', 'Java', 'C', 'Go', 'Elasticsearch', 'Make']",1
"['Go', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Make']",2
"['HTML \\ CSS', 'C++', 'SQL', 'C', 'Azure', 'jQuery', 'Make']",1
"['HTML \\ CSS', 'C++', 'SQL', 'C', 'Docker', 'Make', 'Kubernetes']",1
"['HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'ASP.NET', 'Make']",1
"['HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'Oracle', 'H']",1
"['HTML \\ CSS', 'C++', 'SQL', 'Java', 'C', 'React', 'Spring Boot']",1
"['HTML \\ CSS', 'PYTHON', 'C++', 'SQL', 'C', 'jQuery', 'ASP.NET']",1
"['Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'OpenStack', 'React', 'Angular']",1
"['Java', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['Java', 'Azure', 'Angular', 'Spring Boot', 'Docker', 'Make', 'Kubernetes']",1
"['Java', 'Kotlin', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['Java', 'Kotlin', 'Groovy', 'Amazon Web Services \\ AWS', 'Make', 'Gradle', 'Terraform']",1
"['Java', 'Kotlin', 'R', 'Amazon Web Services \\ AWS', 'Make', 'Kubernetes', 'Terraform']",1
"['Java', 'MongoDB', 'Redis', 'Cassandra', 'Spring Boot', 'Docker', 'Kubernetes']",1
"['Java', 'MySQL', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Make']",1
"['Java', 'PHP', 'Go', 'PostgreSQL', 'MySQL', 'Amazon Web Services \\ AWS', 'Spring Boot']",1
"['Java', 'PostgreSQL', 'MySQL', 'Amazon Web Services \\ AWS', 'Spring Boot', 'Terraform', 'Ansible']",1
"['Java', 'Rust', 'Swift', 'PostgreSQL', 'Oracle', 'Cassandra', 'Kubernetes']",1
"['Java', 'Snowflake', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'Amazon Web Services \\ AWS', 'Azure', 'Google Cloud \\ GCP', 'React', 'Angular', 'Make']",1
"['JS \\ javascript', 'Amazon Web Services \\ AWS', 'Google Cloud \\ GCP', 'Node.js', 'Angular', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'C++', 'Java', 'C', 'Node.js', 'React', 'Angular']",1
"['JS \\ javascript', 'C++', 'SQL', 'C', 'PowerShell', 'Azure', 'Terraform']",1
"['JS \\ javascript', 'C++', 'SQL', 'TS \\ TypeScript', 'C', 'Azure', 'React']",1
"['JS \\ javascript', 'Go', 'Amazon Web Services \\ AWS', 'Node.js', 'React', 'Next.js', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'Ada', 'React', 'jQuery', 'Angular', 'Vue.js']",1
"['JS \\ javascript', 'HTML \\ CSS', 'Ada', 'React', 'Next.js', 'WordPress', 'Drupal']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C#', 'SQL', 'Amazon Web Services \\ AWS', 'Azure', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C#', 'TS \\ TypeScript', 'Java', 'Azure', 'React']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'C', 'jQuery', 'AngularJS', 'Webpack']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'C', 'React', 'Express', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'C', 'Visual Basic', 'Azure', 'ASP.NET']",2
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'jQuery', 'ASP.NET']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'React', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'C', 'React', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'SQL', 'TS \\ TypeScript', 'Java', 'C']",1
"['JS \\ javascript', 'HTML \\ CSS', 'C++', 'TS \\ TypeScript', 'C', 'React', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'Kotlin', 'React', 'jQuery', 'Gatsby', 'Webpack']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PHP', 'Go', 'Redis', 'MariaDB', 'WordPress']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PHP', 'MySQL', 'Amazon Web Services \\ AWS', 'React', 'Laravel']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PHP', 'MySQL', 'Azure', 'WordPress', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PHP', 'R', 'jQuery', 'Drupal', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'C', 'PowerShell', 'Amazon Web Services \\ AWS']",2
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Java', 'C', 'Flutter']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'Java', 'C', 'PHP']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'SQL', 'C', 'Swift']",2
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'C++', 'TS \\ TypeScript', 'Java', 'C']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'Java', 'React', 'Angular', 'Spring Boot']",2
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'Java', 'Groovy', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'SQL', 'React', 'ASP.NET', 'AngularJS']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Go', 'Amazon Web Services \\ AWS']",1
"['JS \\ javascript', 'HTML \\ CSS', 'PYTHON', 'TS \\ TypeScript', 'Java', 'Go', 'React']",2
"['JS \\ javascript', 'HTML \\ CSS', 'React', 'Express', 'Docker', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Amazon Web Services \\ AWS', 'Express', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Go', 'Oracle', 'jQuery']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Java', 'Oracle', 'jQuery', 'Make']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'Microsoft SQL Server', 'Amazon Web Services \\ AWS', 'Azure', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'MongoDB', 'Node.js', 'React', 'Express']",1
"['JS \\ javascript', 'HTML \\ CSS', 'SQL', 'TS \\ TypeScript', 'Java', 'Angular', 'Maven']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Amazon Web Services \\ AWS', 'Node.js', 'Angular', 'Terraform']",2
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Cloudflare', 'Node.js', 'React', 'Next.js']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Java', 'Kotlin', 'Amazon Web Services \\ AWS', 'Angular']",1
"['JS \\ javascript', 'HTML \\ CSS', 'TS \\ TypeScript', 'Kotlin', 'Swift', 'React', 'Next.js']",1
"['JS \\ javascript', 'Java', 'Amazon Web Services \\ AWS', 'React', 'Spring Boot', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'Java', 'Snowflake', 'Amazon Web Services \\ AWS', 'React', 'Spring Boot', 'Make']",1
"['JS \\ javascript', 'MongoDB', 'Amazon Web Services \\ AWS', 'Azure', 'Node.js', 'React', 'Flutter']",1
"['JS \\ javascript', 'MySQL', 'MongoDB', 'Node.js', 'Express', 'Docker', 'Kubernetes']",1
"['JS \\ javascript', 'PHP', 'Go', 'React', 'Laravel', 'Svelte', 'Make']",1
"['JS \\ javascript', 'PHP', 'MySQL', 'Amazon Web Services \\ AWS', 'Node.js', 'Laravel', 'Make']",1
"['JS \\ javascript', 'PostgreSQL', 'Amazon Web Services \\ AWS', 'Node.js', 'Make', 'Kubernetes', 'Terraform']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'C', 'React', 'Angular', 'Vue.js']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'C', 'Rust', 'Make', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Azure', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Elasticsearch', 'Make']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Kotlin', 'R']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'OpenShift', 'Kubernetes']",1
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'PHP', 'Make']",3
"['JS \\ javascript', 'PYTHON', 'C++', 'Java', 'C', 'Ruby', 'Azure']",1
