Techs,Count
"[""ai"", ""go"", ""kafka"", ""machine learning"", ""python""]",1
"[""ai"", ""groovy"", ""hibernate"", ""java"", ""kafka"", ""kotlin"", ""ml"", ""nosql"", ""rabbitmq"", ""restful apis"", ""scala"", ""spring framework"", ""sql""]",1
"[""ai"", ""java"", ""javascript"", ""mariadb"", ""oracle"", ""postgresql"", ""sql"", ""unix""]",1
"[""ai"", ""java"", ""junit"", ""selenium"", ""testng"", ""unix""]",1
"[""ai"", ""machine learning"", ""ml"", ""node.js"", ""python"", ""pytorch"", ""sagemaker"", ""tensorflow""]",1
"[""ai"", ""microsoft 365"", ""power platform"", ""sharepoint"", ""teams""]",1
"[""ai"", ""ml""]",1
"[""ai"", ""nlp"", ""owasp"", ""python"", ""pytorch"", ""tensorflow""]",1
"[""ai"", ""node.js"", ""owasp"", ""postgres"", ""rest apis""]",1
"[""ai/llm"", ""ci/cd"", ""gcp"", ""go"", ""grafana"", ""grpc"", ""http"", ""javascript"", ""kubernetes"", ""opentelemetry"", ""opsgenie"", ""prometheus"", ""rest"", ""terraform"", ""websockets""]",1
"[""ai/ml"", ""airflow"", ""api"", ""aws"", ""aws glue"", ""azure"", ""azure devops"", ""docker"", ""flyte"", ""git"", ""jenkins"", ""jira"", ""k8s"", ""kubernetes"", ""llms"", ""mlflow"", ""python"", ""terraform""]",1
"[""ai/ml"", ""angular"", ""copilot"", ""gcp"", ""github"", ""google vertex ai"", ""gradle"", ""java"", ""jenkins"", ""jpa"", ""junit"", ""pcf"", ""python"", ""react"", ""rest api"", ""spring boot""]",1
"[""ai/ml"", ""aws"", ""cassandra"", ""docker"", ""elasticsearch"", ""gcp"", ""hazelcast"", ""ipv4/6"", ""java"", ""javascript"", ""kafka"", ""kubernetes"", ""linux"", ""maven"", ""openstack"", ""perl"", ""postgresql"", ""python"", ""shell script"", ""ssl"", ""tcp/ip"", ""websocket""]",1
"[""ai/ml"", ""c"", ""c++"", ""java"", ""linux"", ""python"", ""pytorch"", ""tensorflow"", ""wifi""]",1
"[""ai/ml"", ""canvas apps"", ""cloud"", ""cloud flows"", ""http"", ""java"", ""microservices"", ""model-driven apps"", ""power apps"", ""power automate"", ""power automation"", ""power bi"", ""power platform"", ""rest"", ""service bus"", ""soap""]",1
"[""ai/ml"", ""css"", ""cypress"", ""docker"", ""git"", ""javascript"", ""kubernetes"", ""linux"", ""node.js"", ""npm"", ""openshift"", ""podman"", ""react"", ""react testing library"", ""restful apis"", ""typescript""]",1
"[""ai/ml""]",1
"[""airflow"", ""arrow"", ""avro"", ""delta lake"", ""duckdb"", ""go"", ""iceberg"", ""java"", ""kotlin"", ""maestro"", ""nosql"", ""parquet"", ""python"", ""ray"", ""spark"", ""sql""]",1
"[""airflow"", ""artificial intelligence"", ""aws"", ""dbt"", ""dbt cloud"", ""elt"", ""etl"", ""looker"", ""machine learning"", ""python"", ""snowflake"", ""sql"", ""tableau""]",1
"[""airflow"", ""aws"", ""azure"", ""dagster"", ""docker"", ""gcp"", ""kubernetes"", ""mlflow"", ""python"", ""r""]",1
"[""airflow"", ""aws"", ""azure"", ""dataflow"", ""flink"", ""gcp"", ""glue"", ""java"", ""kafka"", ""lambda"", ""nifi"", ""python"", ""scala"", ""spark streaming""]",1
"[""airflow"", ""aws"", ""azure"", ""docker"", ""gcp"", ""hadoop"", ""hive"", ""java"", ""kubernetes"", ""python"", ""scala"", ""spark""]",1
"[""airflow"", ""aws"", ""c#"", ""hadoop"", ""hdfs"", ""hive"", ""pyspark"", ""python"", ""sql"", ""wpf""]",1
"[""airflow"", ""aws"", ""circleci"", ""docker"", ""javascript"", ""kafka"", ""node"", ""postgres"", ""python"", ""react"", ""sql""]",1
"[""airflow"", ""aws"", ""cloud formation"", ""cloudwatch"", ""crystal report"", ""ec2"", ""emr"", ""git"", ""hadoop"", ""hive"", ""java"", ""oracle"", ""oracle sql"", ""perl"", ""pl/sql"", ""postgress"", ""presto"", ""python"", ""rds"", ""s3"", ""scala"", ""spark"", ""sql"", ""vpc""]",1
"[""airflow"", ""bash"", ""c/c++"", ""docker"", ""jenkins"", ""kubeflow"", ""kubernetes"", ""powershell"", ""python"", ""tekton"", ""terraform""]",1
"[""airflow"", ""bigquery"", ""chatgpt"", ""cloud composer"", ""cloudbuild"", ""dbt"", ""docker"", ""dynatrace"", ""fastapi"", ""flask"", ""github"", ""github copilot"", ""javascript"", ""mock"", ""numpy"", ""pandas"", ""playwright"", ""plotly dash"", ""postgres"", ""prefect"", ""pyspark"", ""pytest"", ""python"", ""selenium"", ""splunk"", ""sql"", ""tekton"", ""terraform""]",1
"[""airflow"", ""bigquery"", ""datadog"", ""dataflow"", ""dataproc"", ""elasticsearch"", ""go"", ""kafka"", ""kubernetes"", ""mysql"", ""postgresql"", ""python"", ""ruby"", ""spark"", ""sql"", ""terraform"", ""vertexai""]",1
"[""airflow"", ""comet"", ""flink"", ""java"", ""kafka"", ""mlflow"", ""prefect"", ""python"", ""scala"", ""spark"", ""sql"", ""storm"", ""weights & biases""]",1
"[""airflow"", ""griffin"", ""hamilton"", ""ibis"", ""java"", ""kafka"", ""mq"", ""nifi"", ""oracle 19c"", ""pandas"", ""pola.rs"", ""pyspark"", ""python"", ""solace"", ""unix scripting""]",1
"[""aix"", ""alkami"", ""arcu"", ""cots"", ""encompass"", ""html"", ""jack henry"", ""java"", ""javascript"", ""meridianlink"", ""opcon"", ""poweron"", ""sql"", ""symitar"", ""symxchange"", ""synapsys"", ""synergy""]",1
"[""ajax"", ""angular"", ""angularjs"", ""aws"", ""azure"", ""css"", ""docker"", ""html"", ""html5"", ""java"", ""javascript"", ""jquery"", ""kafka"", ""rest"", ""spring"", ""typescript""]",1
"[""ajax"", ""angular"", ""aws"", ""css"", ""cucumber"", ""cypress"", ""html"", ""http"", ""j2ee"", ""java"", ""javascript"", ""karate"", ""kotlin"", ""rest"", ""servicenow"", ""soap"", ""spring"", ""typescript"", ""xml""]",1
"[""ajax"", ""angular"", ""c"", ""c++"", ""css"", ""electron"", ""git"", ""html"", ""html5"", ""java"", ""java/j2ee"", ""javascript"", ""jdbc"", ""jira"", ""junit"", ""maven"", ""microservices"", ""rest api"", ""sass/less"", ""sonarqube"", ""spring"", ""sql"", ""typescript"", ""unix""]",1
"[""ajax"", ""angular"", ""c#"", ""coldfusion"", ""css"", ""git"", ""html"", ""jquery"", ""node js"", ""oauth"", ""php"", ""python"", ""sql"", ""sql linq"", ""unix""]",1
"[""ajax"", ""angular"", ""c#"", ""css"", ""git"", ""graphql"", ""html"", ""java"", ""javascript"", ""json"", ""node.js"", ""react"", ""restful"", ""typescript"", ""vue""]",1
"[""ajax"", ""angular"", ""css"", ""electron"", ""git"", ""html"", ""html5"", ""java"", ""java/j2ee"", ""javascript"", ""jdbc"", ""maven"", ""rest api"", ""sass/less"", ""spring"", ""sql"", ""typescript""]",1
"[""ajax"", ""angularjs"", ""css"", ""git"", ""grunt"", ""html"", ""javascript"", ""jquery"", ""json"", ""reactjs"", ""webpack""]",1
"[""ajax"", ""apache"", ""asp.net"", ""awk"", ""c#"", ""css"", ""cypress"", ""eloquence"", ""html"", ""iis"", ""java script"", ""jsp.net"", ""mainframe"", ""power shell script"", ""sql server"", ""ssis"", ""vb.net"", ""visual studio.net"", ""xml""]",1
"[""ajax"", ""apex classes"", ""aura component"", ""force.com ide"", ""github"", ""javascript"", ""lwc"", ""rest api"", ""salesforce"", ""soql"", ""sql"", ""triggers"", ""visualforce"", ""vs code""]",1
"[""ajax"", ""apigee"", ""apim"", ""camel"", ""dhtml"", ""java"", ""jwt"", ""mule"", ""oath2"", ""open jdk"", ""rest"", ""soap"", ""spring boot"", ""swagger"", ""yaml""]",1
"[""ajax"", ""aws"", ""bootstrap"", ""css"", ""git"", ""html"", ""java"", ""javascript"", ""jquery"", ""saas"", ""sql server""]",1
"[""ajax"", ""aws"", ""crystal reports"", ""css"", ""glassfish"", ""html"", ""jasper reports"", ""javascript"", ""jquery"", ""oracle apex"", ""pl/sql"", ""power bi"", ""restful apis"", ""sql""]",1
"[""ajax"", ""bitbucket"", ""css3"", ""drupal"", ""figma"", ""git"", ""html5"", ""illustrator"", ""javascript"", ""next.js"", ""photoshop"", ""react.js"", ""sass"", ""tailwindcss"", ""wordpress""]",1
"[""ajax"", ""json"", ""rest"", ""servicenow"", ""soap"", ""xml""]",1
"[""akka"", ""dns"", ""github actions"", ""http"", ""https"", ""jenkins"", ""kubernetes"", ""ninjatrader"", ""scala"", ""tcp/ip"", ""tls"", ""websockets""]",1
"[""aks"", ""alb"", ""arcgis"", ""arm"", ""aws iam"", ""bash"", ""ccpa"", ""chef"", ""cloudformation"", ""cloudfront"", ""docker"", ""dynamodb"", ""ec2"", ""ecs"", ""eks"", ""elasticsearch"", ""elb"", ""gdpr"", ""gis"", ""git"", ""go"", ""grafana"", ""jenkins"", ""kubernetes"", ""powershell"", ""powershell dsc"", ""prometheus"", ""puppet"", ""python"", ""redis"", ""redshift"", ""scrum"", ""terraform""]",1
"[""aks"", ""amazon redshift"", ""ansible"", ""arm"", ""aster data"", ""aws"", ""aws codepipeline"", ""azure"", ""azure devops"", ""c"", ""c#"", ""c++"", ""cassandra"", ""chef"", ""cloud formation"", ""cloudwatch"", ""datadog"", ""docker"", ""efk stack"", ""eks"", ""gcp"", ""gitlab ci"", ""go"", ""grafana"", ""greenplum"", ""hadoop"", ""hashicorp vault"", ""hive"", ""hql"", ""java"", ""jenkins"", ""kubernetes"", ""nagios"", ""newrelic"", ""prometheus"", ""puppet"", ""python"", ""salt"", ""serverless"", ""snowflake"", ""splunk"", ""sql"", ""sumologic"", ""terraform"", ""travisci"", ""vertica""]",1
"[""aks"", ""amazon redshift"", ""ansible"", ""arm"", ""aster data"", ""aws"", ""aws codepipeline"", ""azure"", ""azure devops"", ""c"", ""c#"", ""c++"", ""cassandra"", ""chef"", ""cloud formation"", ""cloudwatch"", ""datadog"", ""docker"", ""efk"", ""eks"", ""gcp"", ""git"", ""gitlab ci"", ""go"", ""grafana"", ""greenplum"", ""hadoop"", ""hive"", ""hql"", ""java"", ""jenkins"", ""kubernetes"", ""nagios"", ""newrelic"", ""prometheus"", ""puppet"", ""python"", ""salt"", ""serverless"", ""snowflake"", ""splunk"", ""sql"", ""sumologic"", ""terraform"", ""travisci"", ""vault"", ""vertica""]",1
"[""aks"", ""angular"", ""angularjs"", ""aop"", ""apache tapestry"", ""aws"", ""core java"", ""css3"", ""docker"", ""git"", ""html5"", ""j2ee"", ""java"", ""javascript"", ""jenkins"", ""jira"", ""jpa"", ""junit"", ""kafka"", ""kubernetes"", ""mockito"", ""ng zorro"", ""oracle db"", ""playwright"", ""postgresql"", ""rest apis"", ""spring"", ""sql server""]",1
"[""aks"", ""ansible"", ""arm templates"", ""azure"", ""azure container apps"", ""azure sql"", ""bash"", ""c#"", ""checkmarx"", ""checkmarx one sca"", ""checkmarx sast"", ""chef"", ""function apps"", ""github actions"", ""gradle"", ""java"", ""javascript"", ""linux"", ""maven"", ""miro boards"", ""ms sql server"", ""npm"", ""nuget"", ""postgresql"", ""puppet"", ""pypi"", ""python"", ""servicenow"", ""sonarqube"", ""sql"", ""terraform"", ""visio"", ""web apps"", ""yaml""]",1
"[""aks"", ""ansible"", ""aws"", ""azure"", ""confluence"", ""docker"", ""dynatrace"", ""github"", ""gitops"", ""golang"", ""jira"", ""k8s"", ""linux"", ""open telemetry"", ""opentofu"", ""powershell"", ""python"", ""sharepoint"", ""terraform"", ""unix shell"", ""windows"", ""yaml""]",1
"[""aks"", ""aqua"", ""azure devops"", ""checkmarx"", ""ci/cd"", ""helm charts"", ""nexus iq"", ""rapid 7"", ""snyk"", ""sonarqube"", ""terraform""]",1
"[""aks"", ""aws"", ""azure"", ""azure devops"", ""bitbucket"", ""confluence"", ""github"", ""jasmine"", ""java"", ""jest"", ""jira"", ""junit"", ""kubernetes"", ""nosql"", ""react"", ""redux"", ""rest"", ""springboot"", ""sql""]",1
"[""aks"", ""azure"", ""azure devops"", ""bitbucket"", ""confluence"", ""github"", ""jasmine"", ""java"", ""jest"", ""jira"", ""junit"", ""kubernetes"", ""nosql"", ""react"", ""redux"", ""rest apis"", ""springboot"", ""sql""]",1
"[""al"", ""apis"", ""azure development"", ""c/al"", ""c/side"", ""power apps"", ""power automate"", ""power bi"", ""powershell"", ""sql"", ""visual studio code""]",1
"[""alamofire"", ""avplayer"", ""cocoapods"", ""combine"", ""coredata"", ""git"", ""ios"", ""mvc"", ""mvp"", ""mvvm"", ""swift"", ""swiftui"", ""uml"", ""xcode""]",1
"[""alb"", ""angular"", ""apps script"", ""aurora postgresql"", ""aws"", ""celery"", ""claude"", ""cloudfront"", ""cypress"", ""django"", ""docker"", ""ec2"", ""github actions"", ""gpt"", ""pinia"", ""postgresql"", ""pytest"", ""python"", ""quasar"", ""react"", ""s3"", ""scikit-learn"", ""tailwind css"", ""vue3""]",1
"[""alb"", ""apache activemq"", ""apache kafka"", ""api gateway"", ""assertible"", ""aws"", ""aws aurora"", ""aws dynamodb"", ""aws kinesis"", ""aws rds"", ""aws sns"", ""aws sqs"", ""azure"", ""azure devops"", ""cassandra"", ""cloudwatch"", ""cucumber"", ""elasticsearch"", ""fargate"", ""gocd"", ""java"", ""jenkins"", ""lambda"", ""linux"", ""microservices"", ""mongodb"", ""mvc"", ""mysql"", ""nlb"", ""nosql"", ""oracle"", ""postman"", ""rabbitmq"", ""redis"", ""s3"", ""scrum"", ""selenium"", ""swagger"", ""unix""]",1
"[""alb"", ""apache activemq"", ""apache kafka"", ""api gateway"", ""aws"", ""aws aurora"", ""aws dynamodb"", ""aws kinesis"", ""aws rds"", ""aws sns"", ""aws sws"", ""azure"", ""azure devops"", ""cassandra"", ""cloudwatch"", ""cucumber"", ""elasticsearch"", ""fargate"", ""gocd"", ""java"", ""jenkins"", ""lambda"", ""linux"", ""microservices"", ""mongodb"", ""mvc"", ""mysql"", ""nlb"", ""nosql"", ""oracle"", ""rabbitmq"", ""redis"", ""restful apis"", ""s3"", ""scrum"", ""selenium"", ""unix""]",1
"[""alb"", ""api gateway"", ""aws"", ""aws sdks"", ""bash"", ""circleci"", ""cli"", ""cloudfront"", ""cobit"", ""dns"", ""ecr"", ""eks"", ""gitlab ci/cd"", ""hipaa"", ""iam"", ""iso"", ""iso/sae 21434"", ""itil"", ""jenkins"", ""lambda"", ""nist"", ""nlb"", ""owasp"", ""python"", ""route53"", ""sns"", ""sqs"", ""terraform"", ""terragrunt"", ""vpc"", ""vpn""]",1
"[""alcatel-lucent"", ""arista"", ""bash"", ""bgp"", ""brocade"", ""cisco"", ""citrix"", ""dhcp"", ""dns"", ""extreme"", ""f5"", ""fortinet"", ""ip"", ""ipam"", ""juniper"", ""ldap"", ""linux"", ""mpls"", ""nfs"", ""ospf/is-is"", ""palo alto"", ""perl"", ""python"", ""shell"", ""tcp/ip"", ""unix""]",1
"[""alchemy"", ""aws"", ""azure"", ""eigenlayer"", ""ethers"", ""gcp"", ""ipfs"", ""javascript"", ""moralis"", ""next"", ""node"", ""react"", ""rust"", ""solidity"", ""the graph"", ""thirdweb"", ""typescript"", ""web3.js""]",1
"[""alembic"", ""apache arrow"", ""aws"", ""datadog"", ""ec2"", ""eks"", ""express"", ""fastapi"", ""gitlab"", ""kubernetes"", ""node.js"", ""pandas"", ""polars"", ""postgresql"", ""python"", ""rest api"", ""s3"", ""sns"", ""sql"", ""sqs"", ""terraform""]",1
"[""alerton compass"", ""block programming"", ""jci metasys"", ""ladder logic"", ""microsoft excel"", ""microsoft powerpoint"", ""niagara n4"", ""schneider ecostruxure"", ""siemens desigo"", ""statement language""]",1
"[""alexa"", ""alexa app"", ""amazon.com"", ""android"", ""aws"", ""echo/alexa"", ""fire tablets"", ""fire tvs"", ""ios""]",1
"[""allen bradley plc's"", ""autocad"", ""cognex"", ""eplan"", ""hmi's"", ""keyence"", ""microsoft office"", ""solidworks""]",1
"[""allen bradley plc"", ""autocad electrical"", ""ethernet network"", ""fanuc cnc"", ""fanuc robots"", ""hmi"", ""kuka robots"", ""plc"", ""servo controllers""]",1
"[""allen bradley plc"", ""cad"", ""rslogix 5000"", ""solidworks""]",1
"[""allen bradley plc"", ""eam"", ""hmi"", ""mes"", ""microsoft suite"", ""plc"", ""proficy"", ""rockwell factorytalk""]",1
"[""allen bradley plcs"", ""autocad"", ""eplan"", ""hmis"", ""microsoft office"", ""servo controls"", ""solidworks""]",1
"[""allen bradley rslogix 5000"", ""ms office"", ""plc"", ""solidworks""]",1
"[""allen bradley"", ""allen bradley plc"", ""autocad electrical"", ""cnc"", ""ethernet"", ""fanuc cnc's"", ""fanuc robots"", ""hmi"", ""hmi products"", ""kuka robots"", ""ladder logic"", ""plc"", ""servo controllers"", ""siemans control"", ""vision software""]",1
"[""allen bradley"", ""plc"", ""siemens""]",1
"[""allen-bradley plc"", ""compactlogix"", ""control logix"", ""ethernet"", ""function block diagrams"", ""ge digital ifix hmi/scada"", ""ladder logic"", ""ms office"", ""plc"", ""plc-5"", ""rockwell slc 500"", ""structured function"", ""windows""]",1
"[""allen-bradley"", ""hmi"", ""mitsubishi"", ""omron"", ""plc"", ""scada"", ""siemens""]",1
"[""allure"", ""apache camel"", ""apache jmeter"", ""aws"", ""azure"", ""camel k"", ""docker"", ""fhir"", ""git"", ""github"", ""java"", ""java 8"", ""jmeter"", ""kubernetes"", ""postman"", ""rest"", ""restassured"", ""scrum"", ""selenium"", ""spring framework"", ""spring integration"", ""terraform"", ""test rail"", ""testrail"", ""zephyr""]",1
"[""alm"", ""ci/cd"", ""dataverse"", ""devops"", ""power apps"", ""power automate"", ""power bi"", ""power platform""]",1
"[""alma"", ""canfar"", ""cfht"", ""docker"", ""gemini"", ""git"", ""github"", ""github"", ""hubble"", ""java"", ""jenkins"", ""jwst"", ""kubernetes"", ""linux"", ""postgresql"", ""python"", ""rubin observatory"", ""skao"", ""square kilometer array observatory""]",1
"[""altair optistruct"", ""excel"", ""ms office"", ""msc"", ""nastran"", ""powerpoint"", ""python"", ""python"", ""siemens nx"", ""word""]",1
"[""alteryx"", ""angular"", ""apache nifi"", ""automation anywhere"", ""aws"", ""azure"", ""blockchain"", ""cucumber"", ""docker"", ""gcp"", ""git"", ""hadoop"", ""informatica"", ""java"", ""javascript"", ""jenkins"", ""jupyter notebooks"", ""kafka"", ""kubernetes"", ""nlp"", ""node.js"", ""powerbi"", ""python"", ""r"", ""react js"", ""rpa"", ""selenium"", ""snaplogic"", ""spark"", ""tableau"", ""uipath"", ""zoomdata""]",1
"[""alteryx"", ""azure data factory"", ""azure synapse analytics"", ""databricks"", ""dax"", ""power bi"", ""python"", ""r"", ""scikit-learn"", ""sql"", ""tableau"", ""tensorflow""]",1
"[""altium"", ""i2c"", ""spi"", ""uart""]",1
"[""am"", ""c/c++"", ""fm"", ""python"", ""rf"", ""tcl""]",1
"[""amazon aws"", ""angular2"", ""angularjs"", ""aws emr"", ""backbone"", ""big query"", ""bitbucket"", ""bootstrap"", ""c#"", ""c++"", ""cassandra"", ""clojure"", ""cloud composer"", ""cloud sql"", ""couchbase"", ""css"", ""dataflow"", ""datapro"", ""devzing subversion"", ""docker"", ""fruendt"", ""git"", ""gitflow"", ""github"", ""gitlab"", ""gke"", ""golang"", ""google cloud platform"", ""hbase"", ""html"", ""html5sql.js"", ""java"", ""javascript"", ""javascript"", ""jenkins"", ""jest"", ""jira"", ""jquery"", ""karma"", ""knockoutjs"", ""kotlin"", ""ktor"", ""kubernetes"", ""less"", ""loads"", ""microsoft azure"", ""mocha"", ""momentjs"", ""mongodb"", ""mysql"", ""node.js"", ""openstack apache"", ""postgres"", ""postgresql"", ""prometheus"", ""python"", ""quarkus"", ""react"", ""react native"", ""redis"", ""requirejs"", ""rest apis"", ""rhode code"", ""sass"", ""scala"", ""scrum"", ""selenium"", ""socketio"", ""solr"", ""sonarqube"", ""spring"", ""stylus"", ""svelte"", ""tdd"", ""trello"", ""typescript"", ""unit-tests"", ""vcs"", ""vuejs""]",1
"[""amazon device farm"", ""android"", ""appium"", ""aws"", ""browserstack"", ""c#"", ""device anywhere"", ""gatling"", ""git"", ""gitlab"", ""harness"", ""http"", ""intellij"", ""ios/swift"", ""java"", ""jmeter"", ""json"", ""locust"", ""node.js"", ""objective c"", ""perfecto mobile"", ""python"", ""rest services"", ""rest-assured api"", ""scala"", ""selenium"", ""sip"", ""soap"", ""web driver"", ""xml""]",1
"[""amazon elastic search"", ""assertible"", ""aws"", ""aws sns"", ""aws sqs"", ""azure"", ""azure devops"", ""cassandra"", ""ci/cd"", ""cloud formation templates"", ""cucumber"", ""dynamodb"", ""ecs"", ""elasticsearch"", ""event-driven"", ""fargate"", ""gcp"", ""java"", ""jenkins"", ""kinesis"", ""lambda"", ""microservices"", ""mongodb"", ""mvc"", ""mysql"", ""nosql"", ""oracle"", ""postman"", ""redis"", ""restful apis"", ""s3"", ""scrum"", ""selenium"", ""swagger""]",1
"[""amazon rds"", ""amplify"", ""angular"", ""api gateways"", ""aws"", ""aws aurora postgresql"", ""aws cloudformation"", ""aws cloudwatch"", ""aws iam"", ""aws xray"", ""azure"", ""confluence"", ""css"", ""dynamodb"", ""eventbridge"", ""fargate"", ""github"", ""github actions"", ""glue"", ""html"", ""java"", ""javascript"", ""jira"", ""json"", ""junit"", ""kinesis firehose"", ""kinesis streams"", ""lambda"", ""mfa"", ""mysql"", ""okta"", ""python"", ""pyunit"", ""rbac"", ""react"", ""redshift"", ""redshift spectrum"", ""restful apis"", ""s3"", ""securityhub"", ""servicenow"", ""sns"", ""sonarqube"", ""sqs"", ""terraform"", ""typescript"", ""unittest""]",1
"[""amazon rds"", ""ansible"", ""api management"", ""aws"", ""aws lambda"", ""azure"", ""azure devops"", ""azure sql"", ""boomi"", ""c#"", ""c++"", ""confluence"", ""crm"", ""data factory"", ""docker"", ""dynamics 365"", ""edi"", ""erp"", ""etl"", ""gcp"", ""git"", ""google cloud functions"", ""graphql"", ""iam"", ""informatica"", ""java"", ""jira"", ""json"", ""jwt"", ""kafka"", ""kubernetes"", ""logic apps"", ""mulesoft"", ""nosql"", ""oauth"", ""python"", ""rabbitmq"", ""rest"", ""salesforce"", ""sap"", ""service bus"", ""soap"", ""sql"", ""sqs"", ""terraform"", ""webmethods"", ""xml"", ""xslt"", ""yaml""]",1
"[""amazon simple storage service (s3)""]",1
"[""amazon web services (aws)"", ""angular js"", ""asp.net"", ""bootstrap"", ""c#"", ""c\u00faram"", ""mongo db"", ""restful"", ""sql server"", ""web apis""]",1
"[""amazon web services (aws)"", ""c#"", ""c/c++"", ""java"", ""perl"", ""python""]",1
"[""amazon web services (aws)"", ""c#"", ""c++"", ""java"", ""python""]",1
"[""amazon"", ""azure"", ""c#"", ""c++"", ""cfd"", ""fea"", ""python""]",1
"[""amd/xilinx fpga's"", ""arm"", ""c/c++"", ""embedded linux""]",1
"[""amp for email"", ""ampscript"", ""css"", ""guide template language"", ""html"", ""java"", ""javascript"", ""react"", ""rest"", ""salesforce"", ""server-side javascript"", ""soap"", ""sql"", ""ssjs""]",1
"[""amplify"", ""aws"", ""dynamodb"", ""express"", ""ios"", ""node"", ""postgres"", ""react"", ""swift""]",1
"[""amqp"", ""apache airflow"", ""docker"", ""grpc"", ""java"", ""jenkins"", ""mongodb"", ""postgresql"", ""python"", ""rest"", ""teamcity"", ""typescript""]",1
"[""amqp"", ""c++"", ""corba"", ""dds"", ""emacs"", ""gedit"", ""git"", ""java"", ""kate"", ""kubernetes"", ""linux"", ""qt"", ""ros"", ""uml"", ""vi"", ""zeromq""]",1
"[""amx"", ""biamp"", ""bss"", ""cisco"", ""clearone"", ""crestron"", ""extron"", ""netgear"", ""qsc""]",1
"[""analytics"", ""artificial intelligence"", ""c/c++"", ""golang"", ""ipsec"", ""linux"", ""machine learning"", ""python"", ""restful apis"", ""shell"", ""ssh"", ""tcp/ip"", ""tls"", ""udp""]",1
"[""android sdk"", ""appium"", ""calabash"", ""html"", ""http"", ""ios xcode"", ""java"", ""jenkins"", ""jmeter"", ""rest"", ""swift"", ""xml""]",1
"[""android sdk"", ""aws"", ""c#"", ""dart"", ""docker"", ""flutter sdk"", ""ios sdk"", ""java"", ""k8s"", ""kubernetes"", ""microsoft azure"", ""ms sql"", ""mysql"", ""obj-c"", ""rest"", ""sql"", ""sqlite""]",1
"[""android"", ""android sdk"", ""android studio"", ""apache derby"", ""aws cognito"", ""bitbucket"", ""confluence"", ""dart"", ""ec2"", ""flutter"", ""git"", ""hibernate"", ""ios"", ""java"", ""java ee"", ""java web service"", ""jira"", ""jpa"", ""lambda"", ""postgresql"", ""rest api"", ""test flight"", ""xcode""]",1
"[""android"", ""android sdk"", ""android studio"", ""java"", ""json"", ""kotlin"", ""rest"", ""xml""]",1
"[""android"", ""android sdk"", ""dagger"", ""firebase"", ""git"", ""java"", ""jetpack compose"", ""kotlin"", ""livedata"", ""navigation"", ""restful apis"", ""retrofit"", ""room"", ""viewmodel"", ""websocket""]",1
"[""android"", ""android studio"", ""androidx test"", ""compose"", ""espresso"", ""fastlane"", ""github"", ""gradle"", ""graphql"", ""ios"", ""jenkins"", ""jetpack"", ""kotlin"", ""mockito"", ""mockk"", ""restful"", ""ui automator""]",1
"[""android"", ""android studio"", ""angular.js"", ""css3"", ""django"", ""dot net core"", ""html5"", ""ios"", ""java"", ""javascript"", ""json"", ""node.js"", ""objective-c"", ""python"", ""react native"", ""react.js"", ""rest"", ""shell scripts"", ""soap"", ""swift"", ""typescript"", ""vue"", ""xcode""]",1
"[""android"", ""android studio"", ""dart"", ""flutter"", ""git"", ""ios"", ""restful apis"", ""swift"", ""vs code"", ""xcode""]",1
"[""android"", ""android studio"", ""ios"", ""java"", ""nodejs"", ""objective-c"", ""react native"", ""swift"", ""typescript"", ""xcode""]",1
"[""android"", ""angular.js"", ""css3"", ""django"", ""dot net core"", ""html5"", ""ios"", ""java"", ""javascript"", ""json"", ""json-ld"", ""node.js"", ""objective-c"", ""python"", ""react native"", ""react.js"", ""rest"", ""shell scripts"", ""swift"", ""typescript"", ""vue"", ""xcode""]",1
"[""android"", ""angular"", ""aws"", ""aws lambda"", ""bitbucket"", ""capacitor"", ""confluence"", ""cordova"", ""dynamodb"", ""electron"", ""git"", ""ios"", ""jira"", ""node.js"", ""opensearch"", ""playwright"", ""s3"", ""scrum"", ""sqs"", ""typescript""]",1
"[""android"", ""ansible"", ""bsd"", ""centos"", ""flask"", ""influxdb"", ""ionic"", ""ios"", ""javascript"", ""kafka"", ""mysql"", ""node.js"", ""playwright"", ""python"", ""react native"", ""rhel"", ""selenium"", ""solaris/aix"", ""terraform"", ""tornado"", ""turbogears"", ""typescript"", ""ubuntu"", ""vue.js"", ""windows""]",1
"[""android"", ""apache"", ""d3"", ""es6"", ""ios"", ""java"", ""javascript"", ""linux"", ""oracle"", ""python"", ""react"", ""scala"", ""sql"", ""swift"", ""uni""]",1
"[""android"", ""apis"", ""cloudflare cdn"", ""css"", ""datadog"", ""github actions"", ""graphql"", ""html"", ""instabug"", ""ios"", ""javascript"", ""next.js"", ""node.js"", ""react native"", ""react.js"", ""typescript"", ""waf""]",1
"[""android"", ""appium"", ""curl"", ""git"", ""ios"", ""java"", ""jenkins"", ""jira"", ""node.js"", ""selenium"", ""shell scripting"", ""tfs""]",1
"[""android"", ""apple tv"", ""ipad"", ""iphone"", ""javascript"", ""rails"", ""react"", ""roku"", ""ruby"", ""samsung tizen"", ""xbox""]",1
"[""android"", ""arm"", ""assembly"", ""c"", ""c++"", ""git"", ""ip"", ""objective-c"", ""python"", ""swift"", ""tcp""]",1
"[""android"", ""asp.net"", ""aws"", ""d3.js"", ""graphql"", ""java"", ""mysql""]",1
