Techs,Count
"[""amazon web services (aws)"", ""angular js"", ""asp.net"", ""bootstrap"", ""c#"", ""c\u00faram"", ""mongo db"", ""restful"", ""sql server"", ""web apis""]",1
"[""amazon web services (aws)"", ""c#"", ""c/c++"", ""java"", ""perl"", ""python""]",1
"[""amazon web services (aws)"", ""c#"", ""c++"", ""java"", ""python""]",1
"[""amazon web services"", ""aws"", ""cassandra"", ""css"", ""docker"", ""elasticsearch"", ""elixir"", ""git"", ""html"", ""javascript"", ""phoenix"", ""postgres"", ""redis"", ""ruby on rails""]",1
"[""amazon web services"", ""aws"", ""deep learning"", ""machine learning""]",1
"[""amazon web services"", ""docker"", ""google apis"", ""java"", ""kubernetes"", ""laravel"", ""mysql"", ""php"", ""sq""]",1
"[""amazon web services"", ""git"", ""google apis"", ""laravel"", ""linux"", ""mysql"", ""nginx"", ""node.js"", ""php""]",1
"[""amazon"", ""azure"", ""c#"", ""c++"", ""cfd"", ""fea"", ""python""]",1
"[""amd/xilinx fpga's"", ""arm"", ""c/c++"", ""embedded linux""]",1
"[""amp for email"", ""ampscript"", ""css"", ""guide template language"", ""html"", ""java"", ""javascript"", ""react"", ""rest"", ""salesforce"", ""server-side javascript"", ""soap"", ""sql"", ""ssjs""]",1
"[""amp"", ""aws"", ""azure"", ""bazel"", ""buck"", ""cdk"", ""cloudformation"", ""eks"", ""elk"", ""gcp"", ""golang"", ""gradle"", ""grafana"", ""java"", ""javascript"", ""kafk"", ""kinesis"", ""kotlin"", ""kubernetes"", ""make"", ""maven"", ""npm"", ""opensearch"", ""otel"", ""prometheus"", ""python"", ""rush"", ""terraform"", ""yarn""]",1
"[""amplify"", ""aws"", ""dynamodb"", ""express"", ""ios"", ""node"", ""postgres"", ""react"", ""swift""]",1
"[""ampscript"", ""css"", ""html"", ""javascript"", ""mulesof"", ""pardot"", ""rest"", ""salesforce"", ""soap"", ""sql"", ""ssjs""]",1
"[""amqp"", ""apache airflow"", ""docker"", ""grpc"", ""java"", ""jenkins"", ""mongodb"", ""postgresql"", ""python"", ""rest"", ""teamcity"", ""typescript""]",1
"[""amqp"", ""c++"", ""corba"", ""dds"", ""emacs"", ""gedit"", ""git"", ""java"", ""kate"", ""kubernetes"", ""linux"", ""qt"", ""ros"", ""uml"", ""vi"", ""zeromq""]",1
"[""amx"", ""biamp"", ""bss"", ""cisco"", ""clearone"", ""crestron"", ""extron"", ""netgear"", ""qsc""]",1
"[""analytics"", ""artificial intelligence"", ""c/c++"", ""golang"", ""ipsec"", ""linux"", ""machine learning"", ""python"", ""restful apis"", ""shell"", ""ssh"", ""tcp/ip"", ""tls"", ""udp""]",1
"[""androi"", ""ios"", ""react native""]",1
"[""android sdk"", ""appium"", ""calabash"", ""html"", ""http"", ""ios xcode"", ""java"", ""jenkins"", ""jmeter"", ""rest"", ""swift"", ""xml""]",1
"[""android sdk"", ""aws"", ""c#"", ""dart"", ""docker"", ""flutter sdk"", ""ios sdk"", ""java"", ""k8s"", ""kubernetes"", ""microsoft azure"", ""ms sql"", ""mysql"", ""obj-c"", ""rest"", ""sql"", ""sqlite""]",1
"[""android"", ""android sdk"", ""android studio"", ""apache derby"", ""aws cognito"", ""bitbucket"", ""confluence"", ""dart"", ""ec2"", ""flutter"", ""git"", ""hibernate"", ""ios"", ""java"", ""java ee"", ""java web service"", ""jira"", ""jpa"", ""lambda"", ""postgresql"", ""rest api"", ""test flight"", ""xcode""]",1
"[""android"", ""android sdk"", ""android studio"", ""java"", ""json"", ""kotlin"", ""rest"", ""xml""]",1
"[""android"", ""android sdk"", ""dagger"", ""firebase"", ""git"", ""java"", ""jetpack compose"", ""kotlin"", ""livedata"", ""navigation"", ""restful apis"", ""retrofit"", ""room"", ""viewmodel"", ""websocket""]",1
"[""android"", ""android studio"", ""androidx test"", ""compose"", ""espresso"", ""fastlane"", ""github"", ""gradle"", ""graphql"", ""ios"", ""jenkins"", ""jetpack"", ""kotlin"", ""mockito"", ""mockk"", ""restful"", ""ui automator""]",1
"[""android"", ""android studio"", ""angular.js"", ""css3"", ""django"", ""dot net core"", ""html5"", ""ios"", ""java"", ""javascript"", ""json"", ""node.js"", ""objective-c"", ""python"", ""react native"", ""react.js"", ""rest"", ""shell scripts"", ""soap"", ""swift"", ""typescript"", ""vue"", ""xcode""]",1
"[""android"", ""android studio"", ""ansible"", ""bash"", ""chef"", ""confluenc"", ""dast"", ""docker"", ""fastlane"", ""firebase"", ""github"", ""ios"", ""jenkins"", ""jira"", ""json"", ""kotlin"", ""macos"", ""python"", ""ruby"", ""sast"", ""swift"", ""xcode"", ""yaml""]",1
"[""android"", ""android studio"", ""dart"", ""flutter"", ""git"", ""ios"", ""restful apis"", ""swift"", ""vs code"", ""xcode""]",1
"[""android"", ""android studio"", ""ios"", ""java"", ""nodejs"", ""objective-c"", ""react native"", ""swift"", ""typescript"", ""xcode""]",1
"[""android"", ""angular.js"", ""css3"", ""django"", ""dot net core"", ""html5"", ""ios"", ""java"", ""javascript"", ""json"", ""json-ld"", ""node.js"", ""objective-c"", ""python"", ""react native"", ""react.js"", ""rest"", ""shell scripts"", ""swift"", ""typescript"", ""vue"", ""xcode""]",1
"[""android"", ""angular"", ""aurora db"", ""aws"", ""aws lambda"", ""dynamodb"", ""flutter"", ""ios"", ""java"", ""mongodb"", ""node.js"", ""python"", ""react""]",1
"[""android"", ""angular"", ""aws"", ""aws lambda"", ""bitbucket"", ""capacitor"", ""confluence"", ""cordova"", ""dynamodb"", ""electron"", ""git"", ""ios"", ""jira"", ""node.js"", ""opensearch"", ""playwright"", ""s3"", ""scrum"", ""sqs"", ""typescript""]",1
"[""android"", ""angular"", ""aws"", ""big data"", ""go"", ""html"", ""ios"", ""java"", ""javascript"", ""kanban"", ""machine learning"", ""node.js"", ""postgres"", ""python"", ""react.js"", ""restful api"", ""scrum"", ""typescript"", ""web components""]",1
"[""android"", ""ansible"", ""aws"", ""elasticsearch"", ""ios"", ""linux"", ""mysql"", ""postgresql"", ""python"", ""redis"", ""terraform""]",1
"[""android"", ""ansible"", ""bsd"", ""centos"", ""flask"", ""influxdb"", ""ionic"", ""ios"", ""javascript"", ""kafka"", ""mysql"", ""node.js"", ""playwright"", ""python"", ""react native"", ""rhel"", ""selenium"", ""solaris/aix"", ""terraform"", ""tornado"", ""turbogears"", ""typescript"", ""ubuntu"", ""vue.js"", ""windows""]",1
"[""android"", ""apache"", ""d3"", ""es6"", ""ios"", ""java"", ""javascript"", ""linux"", ""oracle"", ""python"", ""react"", ""scala"", ""sql"", ""swift"", ""uni""]",1
"[""android"", ""apis"", ""cloudflare cdn"", ""css"", ""datadog"", ""github actions"", ""graphql"", ""html"", ""instabug"", ""ios"", ""javascript"", ""next.js"", ""node.js"", ""react native"", ""react.js"", ""typescript"", ""waf""]",1
"[""android"", ""apis"", ""firebase"", ""gps"", ""java"", ""kotlin"", ""react native"", ""sqlite""]",1
"[""android"", ""appium"", ""curl"", ""git"", ""ios"", ""java"", ""jenkins"", ""jira"", ""node.js"", ""selenium"", ""shell scripting"", ""tfs""]",1
"[""android"", ""apple tv"", ""ipad"", ""iphone"", ""javascript"", ""rails"", ""react"", ""roku"", ""ruby"", ""samsung tizen"", ""xbox""]",1
"[""android"", ""apple"", ""cisco"", ""google"", ""ios"", ""serviceno"", ""voip""]",1
"[""android"", ""arm"", ""assembly"", ""c"", ""c++"", ""git"", ""ip"", ""objective-c"", ""python"", ""swift"", ""tcp""]",1
"[""android"", ""asp.net"", ""aws"", ""d3.js"", ""graphql"", ""java"", ""mysql""]",1
"[""android"", ""assembly"", ""c/c++"", ""ios"", ""java"", ""kotlin""]",1
"[""android"", ""autosar"", ""can"", ""cellular"", ""confluence"", ""curl"", ""dhcp"", ""dns"", ""ethernet"", ""git"", ""github"", ""ip"", ""jenkins"", ""jira"", ""linux"", ""nat"", ""python"", ""qnx"", ""tcp"", ""wi-fi"", ""wireshark""]",1
"[""android"", ""autosar"", ""can"", ""cellular"", ""confluence"", ""curl"", ""dns"", ""ethernet"", ""git"", ""github"", ""ip"", ""jira"", ""linux"", ""python"", ""qnx"", ""tcp"", ""wi-fi""]",1
"[""android"", ""avx"", ""azure ai search"", ""azure ai studio"", ""azure openai"", ""c++"", ""digital signal processing"", ""embedded linux"", ""graphql"", ""mac"", ""neon"", ""onnx"", ""python"", ""pytorch"", ""rest apis"", ""scikit-learn"", ""tensorflow"", ""tensorflow lite"", ""typescript"", ""windows""]",1
"[""android"", ""aws"", ""azure"", ""c#"", ""dart"", ""flink"", ""flutter"", ""git"", ""ios"", ""kafka"", ""kotlin"", ""mqtt"", ""nifi"", ""python"", ""react"", ""sql"", ""typescript""]",1
"[""android"", ""aws"", ""compose"", ""confluence"", ""coroutines"", ""ec2"", ""figma"", ""firebase"", ""github actions"", ""gradle"", ""graphql"", ""jetpack navigation"", ""jira"", ""junit"", ""kotlin"", ""mvvm"", ""mysql"", ""postman"", ""python"", ""rds"", ""react"", ""redux"", ""rest apis"", ""room"", ""s3"", ""sns"", ""sqs"", ""swift"", ""swiftui"", ""tuist"", ""uikit"", ""webpack""]",1
"[""android"", ""aws"", ""coroutines"", ""google maps sdk"", ""jetpack compose"", ""kotlin"", ""kotlin multiplatform"", ""mvi"", ""python"", ""xml""]",1
"[""android"", ""azur"", ""ios""]",1
"[""android"", ""azure devops"", ""javascript"", ""linux"", ""python"", ""windows""]",1
"[""android"", ""azure"", ""docker"", ""eggplant"", ""git"", ""github"", ""ios"", ""javascript"", ""playwright"", ""postma"", ""python"", ""restassured"", ""selenium""]",1
"[""android"", ""battle.net"", ""blueprint"", ""c++"", ""ios"", ""kismet""]",1
"[""android"", ""blackduck"", ""dexguard"", ""git"", ""ios"", ""java"", ""kotlin"", ""xml""]",1
"[""android"", ""ble"", ""bluetooth low energy"", ""java"", ""watchos"", ""wear os""]",1
"[""android"", ""ble"", ""c/c++"", ""canbus"", ""gcp"", ""java"", ""kotlin"", ""ml"", ""nmea"", ""python"", ""wifi""]",1
"[""android"", ""bluetooth""]",1
"[""android"", ""c"", ""c++"", ""java"", ""linux"", ""opengl es"", ""python"", ""rust"", ""vulkan""]",1
"[""android"", ""c"", ""c++"", ""java"", ""linux"", ""python"", ""windows""]",1
"[""android"", ""c/c++"", ""ios"", ""linux"", ""mac"", ""windows""]",1
"[""android"", ""c#"", ""c/c++"", ""git"", ""ios"", ""unity""]",1
"[""android"", ""c#"", ""c+"", ""ios"", ""unity"", ""unreal""]",1
"[""android"", ""c#"", ""c++"", ""java"", ""javascript"", ""kotlin"", ""python""]",1
"[""android"", ""c++"", ""git"", ""ios"", ""perforce"", ""svn"", ""unreal blueprints"", ""unreal engine""]",1
"[""android"", ""chatgp"", ""eggplant"", ""ios"", ""jira"", ""microsoft azure"", ""postman"", ""qtest"", ""rest assured"", ""sabre""]",1
"[""android"", ""chrom""]",1
"[""android"", ""chrome o"", ""ios"", ""linux"", ""mac"", ""windows""]",1
"[""android"", ""chrome"", ""ui design""]",1
"[""android"", ""coordinator"", ""coroutine flows"", ""coroutines"", ""kotlin"", ""mvvm""]",1
"[""android"", ""coroutines"", ""flutter"", ""git"", ""ios"", ""rest"", ""rx"", ""stream""]",1
"[""android"", ""cypress"", ""ios"", ""jest"", ""mocha"", ""react native"", ""typescript""]",1
"[""android"", ""design patterns"", ""ui""]",1
"[""android"", ""expo"", ""firebase"", ""graphql"", ""ios"", ""javascript"", ""mvc"", ""mvvm"", ""node.js"", ""react"", ""react native"", ""realm"", ""redux"", ""restful apis"", ""typescript""]",1
"[""android"", ""fastlane"", ""ios"", ""kotlin"", ""redux"", ""sql"", ""sqlite"", ""swift"", ""swift ui""]",1
"[""android"", ""flutter"", ""git"", ""ios"", ""java"", ""kotlin"", ""react native"", ""restful apis"", ""swift""]",1
"[""android"", ""flutter"", ""git"", ""ios"", ""r"", ""rest""]",1
"[""android"", ""flutter"", ""graphql"", ""ios"", ""rest apis""]",1
"[""android"", ""glide"", ""kotlin"", ""ktor"", ""okhttp"", ""retrofit""]",1
"[""android"", ""gps"", ""ios"", ""ml""]",1
"[""android"", ""ios"", ""java"", ""kotlin"", ""postgresql"", ""sqlit""]",1
"[""android"", ""ios"", ""mvp"", ""mvvm"", ""objective-c"", ""rest"", ""swift"", ""swift ui""]",1
"[""android"", ""ios"", ""objective-c"", ""sqlite"", ""swift""]",1
"[""android"", ""java"", ""kotlin""]",1
"[""android"", ""java"", ""react"", ""sql""]",1
"[""android"", ""kotlin"", ""mvp"", ""mvv""]",1
"[""angula"", ""c#"", ""css"", ""html"", ""javascript"", ""winforms""]",1
"[""angular js"", ""ansible"", ""apache"", ""bash"", ""c"", ""c++"", ""cron"", ""css"", ""d3"", ""docker"", ""esp"", ""git"", ""hadoop"", ""hive"", ""html"", ""impala"", ""java"", ""javascript"", ""jenkins"", ""jquery"", ""kshell"", ""linux"", ""node"", ""nodejs"", ""npm"", ""oracle"", ""php"", ""plsql"", ""python"", ""sas"", ""sh"", ""shell scripting"", ""sql"", ""teradata"", ""udeploy"", ""unix"", ""windows"", ""yum""]",1
"[""angular js"", ""asp.net"", ""aws"", ""bootstrap"", ""c#"", ""c\u00faram"", ""java"", ""mongo db"", ""node.js"", ""pivotal"", ""restful"", ""sql server"", ""web apis""]",1
"[""angular js"", ""aws"", ""azure"", ""bash"", ""css"", ""gcp"", ""git"", ""html"", ""javascript"", ""powershell"", ""python"", ""servicenow""]",1
"[""angular.js"", ""azure"", ""bash"", ""chai"", ""css"", ""docker"", ""html"", ""jasmine"", ""javascript"", ""karma"", ""kubernetes"", ""linux"", ""mocha"", ""node.js"", ""python"", ""react.js"", ""sinon"", ""sql"", ""tailwind css"", ""typescript"", ""unix"", ""vite"", ""vue.js"", ""windows""]",1
"[""angular.js"", ""css3"", ""html5"", ""java"", ""javascript"", ""json"", ""next.js"", ""node.js"", ""python"", ""react.js"", ""rest apis"", ""soap"", ""typescript"", ""vue""]",1
"[""angular"", ""angular2"", ""asp .net"", ""c#"", ""cvs"", ""git"", ""html"", ""html/css"", ""java"", ""javascript"", ""javascript/jquery"", ""jira"", ""json"", ""knockout"", ""oracle"", ""polymer"", ""react"", ""sql server"", ""tfs"", ""tsql"", ""vue.js"", ""xml""]",1
"[""angular"", ""angularjs"", ""css"", ""d3"", ""fullcalendar"", ""hibernate"", ""html"", ""java"", ""javascript"", ""jquery"", ""json"", ""ngselect"", ""openlayers"", ""postgresql"", ""rxjs"", ""spring boot"", ""typescript""]",1
"[""angular"", ""angularjs"", ""gi"", ""javascript"", ""nosql"", ""python"", ""reactjs"", ""sql"", ""vuejs""]",1
"[""angular"", ""ansible"", ""apache spark"", ""c/c++"", ""cassandra"", ""cloud formatio"", ""elastic search"", ""elasticsearch"", ""extjs"", ""groovy"", ""hadoop"", ""hbase"", ""java"", ""javascript"", ""map reduce"", ""mongo db"", ""nifi"", ""node.js"", ""python"", ""rabbit mq"", ""react"", ""rest api"", ""scala"", ""spark"", ""spring boot""]",1
"[""angular"", ""ansible"", ""aws"", ""azure"", ""bamboo"", ""bitbucket"", ""bootstrap"", ""c++"", ""chef"", ""cucumber"", ""docker"", ""git"", ""google"", ""groovy"", ""j2ee"", ""java"", ""jenkins"", ""jira"", ""json"", ""maven"", ""mongodb"", ""openshift"", ""postgresql"", ""puppet"", ""python"", ""rest"", ""soap"", ""spring"", ""spring boot"", ""spring core"", ""spring rest"", ""sql"", ""sybase"", ""tfs"", ""uml"", ""unix shell script""]",1
"[""angular"", ""ant"", ""api gateway"", ""aws"", ""aws cognito"", ""bit bucket"", ""cloudwatch"", ""docker"", ""dynamodb"", ""ecs"", ""gis"", ""git"", ""github"", ""gradle"", ""grunt"", ""java"", ""javascript"", ""jenkins"", ""json"", ""kubernetes"", ""lambda"", ""maven"", ""node.js"", ""react"", ""s3"", ""typescript"", ""xml""]",1
"[""angular"", ""ant"", ""aws"", ""aws cognito"", ""bit bucket"", ""cloudwatch"", ""docker"", ""dynamodb"", ""git"", ""github"", ""gradle"", ""grunt"", ""java"", ""javascript"", ""jenkins"", ""kubernetes"", ""maven"", ""node.js"", ""react"", ""s3"", ""typescript""]",1
"[""angular"", ""apach"", ""java spring boot"", ""javascript"", ""linux"", ""nginx"", ""node.js"", ""react""]",1
"[""angular"", ""apache kafka"", ""bigquery"", ""docker"", ""gitlab"", ""javascript"", ""kubernete"", ""laravel"", ""mysql"", ""php"", ""react"", ""sql"", ""vanilla js"", ""vue""]",1
"[""angular"", ""apache kafka"", ""boomi"", ""css3"", ""docker"", ""hibernate/jpa"", ""html5"", ""java"", ""kubernetes"", ""redis"", ""spring boot"", ""typescript""]",1
"[""angular"", ""apache nifi"", ""css"", ""elastic stack"", ""gitlab ci"", ""grafana"", ""html"", ""javascript"", ""kibana"", ""linux"", ""python"", ""react"", ""splunk"", ""typescript"", ""vue""]",1
"[""angular"", ""apache nifi"", ""git"", ""javascript"", ""linux"", ""maven"", ""nosql"", ""react"", ""spring boot"", ""spring data"", ""spring security"", ""vuejs""]",1
"[""angular"", ""apache"", ""apache solr"", ""azure data factory"", ""css"", ""gitlab"", ""html"", ""hybris"", ""java"", ""javascript"", ""jd edwards"", ""jenkin"", ""log4j"", ""oracle"", ""pl sql"", ""restful web services"", ""sap commerce cloud"", ""spring framework"", ""tomcat"", ""xml""]",1
"[""angular"", ""apache"", ""apis"", ""aws"", ""azure"", ""bootstrap"", ""css3"", ""docker"", ""fhir"", ""firewall"", ""hl7"", ""html5"", ""http(s)"", ""ip"", ""javascript"", ""kubernetes"", ""linux"", ""mariadb"", ""mssql"", ""mysql"", ""nginx"", ""nginx plus"", ""nodejs"", ""oauth 2.0"", ""ood/oop"", ""openshift"", ""react"", ""reactjs"", ""redis"", ""rest/json/xml"", ""sass"", ""typescript"", ""wcag 2.0"", ""websocket"", ""windows server""]",1
"[""angular"", ""apache"", ""bitbucket"", ""css"", ""eclipse"", ""fortify"", ""html5"", ""java"", ""javascript"", ""jenkins"", ""jsp"", ""material"", ""maven"", ""nexusiq"", ""rest"", ""sonar"", ""spring boot"", ""sql"", ""tomcat"", ""typescript"", ""weblogic""]",1
"[""angular"", ""api gateway"", ""aws"", ""aws codepipeline"", ""aws lambda"", ""dynamodb"", ""git"", ""jenkins"", ""next.js"", ""nosql"", ""python"", ""react"", ""s3"", ""sql""]",1
"[""angular"", ""api"", ""aws"", ""azure"", ""ci/cd"", ""docker"", ""gcp"", ""git"", ""graphql"", ""javascript"", ""mysql"", ""node.js"", ""postgresql"", ""react"", ""restful"", ""sql"", ""typescript"", ""vue.js"", ""websockets""]",1
"[""angular"", ""api"", ""azure"", ""azure devops"", ""azure functions"", ""azure iot"", ""azure table service bus"", ""blazor"", ""bootstrap"", ""c"", ""c#"", ""c++"", ""css"", ""entity framework"", ""eventhub"", ""html"", ""html5"", ""javascript"", ""jquery"", ""microservices"", ""mvc"", ""net"", ""net core"", ""razor"", ""sql"", ""sql server"", ""ssms"", ""web api""]",1
"[""angular"", ""apigee"", ""aws"", ""c++"", ""ci/cd pipeline"", ""git"", ""harness"", ""java"", ""javascrip"", ""jenkins"", ""kubernetes"", ""maven"", ""python"", ""rancher"", ""spring boot""]",1
"[""angular"", ""apigee"", ""backstage"", ""blackduck"", ""fortify"", ""istio"", ""java"", ""javascript"", ""jenkins"", ""jest"", ""jwt"", ""karate"", ""kubernetes"", ""maven"", ""mongodb"", ""nodejs"", ""oauth 2.0"", ""python"", ""react"", ""restful"", ""testcafe"", ""typescript""]",1
"[""angular"", ""apis"", ""azure"", ""azure functions"", ""c"", ""c#"", ""c++"", ""java"", ""javascript"", ""kubernetes"", ""python"", ""react"", ""sql"", ""typescript""]",1
"[""angular"", ""apis"", ""bitbucket"", ""express"", ""java"", ""jira"", ""linux"", ""microservices"", ""postgresql"", ""python"", ""spring boot"", ""sql"", ""timescaledb"", ""typescript"", ""ubuntu""]",1
"[""angular"", ""apollo graphql"", ""aws"", ""cypress"", ""datadog"", ""grafana"", ""heroku"", ""k8s"", ""mui"", ""new relic"", ""next.js"", ""playwright"", ""react"", ""react hook form"", ""typescript"", ""vercel"", ""vue"", ""yup""]",1
"[""angular"", ""app engine"", ""aws"", ""aws textract"", ""azure ai services"", ""azure devops"", ""c++"", ""cmm"", ""cmmi"", ""dialogflow cx"", ""dialogflow es"", ""doc ai"", ""filenet"", ""firestore"", ""gcp"", ""git"", ""google assistant sdk"", ""google cloud ai"", ""google cloud functions"", ""google vision api"", ""hugging face"", ""java"", ""javascript"", ""jboss"", ""keras"", ""nltk"", ""node.js"", ""pandas"", ""python"", ""pytorch"", ""r"", ""react js"", ""scikit-learn"", ""sem"", ""spacy"", ""sql"", ""suite"", ""tensorflow"", ""tesseract"", ""vera""]",1
"[""angular"", ""appium"", ""java"", ""protractor"", ""selenium"", ""webdriver io""]",1
"[""angular"", ""applet"", ""aws"", ""css3"", ""docker"", ""gi"", ""html5"", ""j2ee"", ""java"", ""javascript"", ""jdbc"", ""jms"", ""jquery"", ""json"", ""jsp"", ""kafka"", ""kubernetes"", ""servlet"", ""swagger"", ""tomcat"", ""web services"", ""weblogic""]",1
"[""angular"", ""argo"", ""aws"", ""chef"", ""django"", ""docker"", ""dynamodb"", ""flask"", ""gitops"", ""javascript"", ""jenkins"", ""jira"", ""kafka"", ""kubernetes"", ""maven"", ""mongo"", ""mssql"", ""mysql"", ""nextjs"", ""nodejs"", ""postgres"", ""puppet"", ""python"", ""rabbitmq"", ""react"", ""redis"", ""typescript"", ""vsts""]",1
"[""angular"", ""argocd"", ""asp.net"", ""blazor"", ""c#"", ""docker"", ""github actions"", ""graphql"", ""helm"", ""kafka"", ""kubernetes"", ""ms sql"", ""nosql"", ""postgres"", ""python"", ""react"", ""terraform""]",1
"[""angular"", ""argocd"", ""asp.net"", ""blazor"", ""c#"", ""docker"", ""github actions"", ""graphql"", ""helm"", ""kafka"", ""kubernetes"", ""ms sql"", ""postgres"", ""python"", ""react"", ""terraform""]",1
"[""angular"", ""arm"", ""aspnet mvc"", ""azure devops"", ""azure kubernetes service"", ""bash"", ""c#"", ""checkmarx"", ""chef"", ""cosmosdb"", ""css"", ""docker"", ""git"", ""go"", ""java"", ""javascript"", ""jenkins"", ""jmeter"", ""kubernetes"", ""linux"", ""logic apps"", ""maven"", ""microsoft sql server"", ""nodejs"", ""nosql"", ""octopus deploy"", ""oracle"", ""outsystems"", ""postman"", ""powershell"", ""selenium"", ""sonarqube"", ""specflow"", ""terraform"", ""testng"", ""tibco businessworks"", ""windows"", ""xamarinandroid"", ""xamarinforms"", ""xamarinios"", ""xamarinuitest"", ""yaml""]",1
"[""angular"", ""asp.net core"", ""azure devops"", ""broadridge"", ""ci/cd"", ""cosmos db"", ""css3"", ""git"", ""html5"", ""java"", ""javascript"", ""mongo db"", ""ms sql"", ""node.js"", ""nodejs"", ""postman"", ""react"", ""salesforce"", ""typescript"", ""vue.js""]",1
"[""angular"", ""asp.net"", ""aws"", ""azure"", ""c#"", ""css"", ""entity framework"", ""git"", ""html"", ""javascript"", ""nifi"", ""postgresql"", ""react"", ""sql server"", ""tfs"", ""vb.net""]",1
"[""angular"", ""asp.net"", ""c#"", ""confluence"", ""flutter"", ""git"", ""intellij idea"", ""java"", ""jira"", ""knockout"", ""postgresql"", ""sql"", ""sql server"", ""visual studio""]",1
"[""angular"", ""aws cloud"", ""bitbucket"", ""css3"", ""helm"", ""html5"", ""java"", ""javascript"", ""jenkins"", ""kubernetes"", ""nosql"", ""react"", ""rest apis"", ""spring boot"", ""sql""]",1
"[""angular"", ""aws cloud"", ""css"", ""cypress"", ""devops"", ""html"", ""jasmin"", ""java"", ""javascript"", ""karate"", ""ngrx"", ""restful apis"", ""spring"", ""typescript""]",1
"[""angular"", ""aws glue jobs"", ""aws redshift"", ""bamboo"", ""datadog"", ""flink"", ""java"", ""jenkins"", ""php"", ""python"", ""spark"", ""splunk"", ""spring boot"", ""terraform""]",1
"[""angular"", ""aws"", ""aws lambda"", ""cloudfront"", ""css"", ""cypress"", ""ember"", ""es6"", ""git"", ""html"", ""jasmine"", ""javascript"", ""jest"", ""karma"", ""node.js"", ""oauth"", ""reactjs"", ""s3"", ""serverless"", ""ses"", ""sns"", ""sqs"", ""storybook"", ""terraform"", ""typescript""]",1
"[""angular"", ""aws"", ""awslambda"", ""bootstrap"", ""docker"", ""gitla"", ""google cloud"", ""java"", ""javascript"", ""jquery"", ""jstat"", ""kubernetes"", ""mysql"", ""postgres"", ""spring boot"", ""terraform"", ""vuejs""]",1
"[""angular"", ""aws"", ""azure"", ""c/c++"", ""docker"", ""dynamodb"", ""ember"", ""gcp"", ""git"", ""github"", ""golang"", ""grafana"", ""grpc"", ""javascript"", ""kafka"", ""kubernetes"", ""mongodb"", ""nosql"", ""postgresql"", ""python"", ""rabbitmq"", ""react"", ""rest"", ""sql"", ""vue.js""]",1
"[""angular"", ""aws"", ""azure"", ""c#"", ""c++"", ""css"", ""d3.js"", ""docker"", ""express"", ""gcp"", ""git"", ""gltf"", ""golang"", ""graphql"", ""grpc"", ""html"", ""javascript"", ""jest"", ""kafka"", ""kubernetes"", ""lit"", ""mobx/mst"", ""node.js"", ""python"", ""react"", ""redux"", ""rollup"", ""rust"", ""selenium"", ""three.js"", ""typescript"", ""vite"", ""vue"", ""webpack"", ""websockets""]",1
"[""angular"", ""aws"", ""azure"", ""c#"", ""c++"", ""css"", ""django"", ""django rest framework"", ""flask"", ""gcp"", ""go"", ""graphql"", ""html"", ""java"", ""javascript"", ""node.js"", ""python"", ""react"", ""rest api"", ""ruby"", ""soap"", ""spring boo"", ""vue.js""]",1
"[""angular"", ""aws"", ""azure"", ""c#"", ""c++"", ""css"", ""django"", ""django rest framework"", ""flask"", ""gcp"", ""golang"", ""graphql"", ""html"", ""java"", ""javascript"", ""node.js"", ""python"", ""react"", ""rest api"", ""ruby"", ""soap"", ""spring boot"", ""vue.js""]",1
"[""angular"", ""aws"", ""azure"", ""c#"", ""java"", ""javascript"", ""node.js"", ""nosql"", ""python"", ""react"", ""sql""]",1
"[""angular"", ""aws"", ""azure"", ""cft"", ""django"", ""github"", ""graphql"", ""jira"", ""mongodb"", ""mysql"", ""next.js"", ""node"", ""postgresql"", ""python"", ""react"", ""redis"", ""redshift"", ""terraform""]",1
"[""angular"", ""aws"", ""azure"", ""css"", ""git"", ""google analytics"", ""html"", ""javascript"", ""joomla"", ""react"", ""semrush"", ""vue.js"", ""wordpress""]",1
"[""angular"", ""aws"", ""azure"", ""css"", ""html"", ""j2ee"", ""java"", ""javascript"", ""mendix"", ""nosql"", ""postgress sql"", ""react"", ""rest"", ""soap"", ""spring boot"", ""xpath""]",1
"[""angular"", ""aws"", ""azure"", ""datadog"", ""gcp"", ""java"", ""kafka"", ""kafka streams"", ""lightstep"", ""oracle"", ""postgresql"", ""prometheus"", ""react"", ""typescript"", ""vector""]",1
"[""angular"", ""aws"", ""azure"", ""datadog"", ""java"", ""newrelic"", ""node.js""]",1
"[""angular"", ""aws"", ""azure"", ""docker"", ""dynamodb"", ""express"", ""java"", ""kubernetes"", ""lambda"", ""nestjs"", ""node.js"", ""react"", ""serverless framework"", ""typescript""]",1
"[""angular"", ""aws"", ""azure"", ""docker"", ""google cloud"", ""java"", ""junit"", ""kubernete"", ""plsql"", ""spring boot"", ""sql"", ""swagger""]",1
"[""angular"", ""aws"", ""azure"", ""gcp"", ""golang"", ""javascript"", ""nodejs"", ""react"", ""saas"", ""vu""]",1
"[""angular"", ""aws"", ""azure"", ""gcp"", ""j2ee"", ""java"", ""openstack"", ""react""]",1
"[""angular"", ""aws"", ""azure"", ""gcp"", ""javascript"", ""nodejs"", ""power bi"", ""react"", ""sql"", ""tableau"", ""typescript"", ""vue""]",1
